M3369797,"Asphaltic Concrete For Permanent Pavement Replacement, 7"" Thick, Per Special Provisions",Sq. Yd.,
M3369800,"Asphalt Concrete For Permanent Pavement Replacement, 8"" Thick, Per Plan & Special Provisions",Sq. Yd.,
M3369809,"Asphalt Concrete For Permanent Pavement Replacement, 9"" Thick, Per Special Provisions",Sq. Yd.,
337,Crack Sealing,,
M3370100,Crack Sealing,Sq. Yd.,
M3370101,Crack Seal,Lb.,
M3370102,Crack Seal and Slurry Seal,Sq. Yd.,
M3370103,Crack Seal and Microseal,Sq. Yd.,
340,"Concrete Curb, Gutter, Sidewalk, Driveways, & Alley Entrance",,
M3400000,Concrete Median Nose,Sq. Ft.,
M3400001,Decorative Permeable Concrete Pavers,Sq. Ft.,
M3400002,Install Concrete Median Nose,Each,
M3400004,"Mountable Curb-Extruded. See DWG No. DT- 1.46, DT 101",Lin. Ft.,
M3400005,Decorative Concrete Pavers,Sq. Ft.,
M3400007,"End Section See DWG No .DT - 1.46, DT 100",Each,
M3400009,Decorative Brick Pavers,Sq. Ft.,
M3400010,Concrete Median,Sq. Ft.,
M3400240,"Concrete Valley Gutter, Std. Detail 240",Sq. Ft.,
M3400241,"Concrete Valley Gutter, Std. Detail 240, ( 6"" Thick)",Sq. Ft.,
M3400242,"Concrete Valley Gutter, Std. Detail 240 (  9"" Thick )",Sq. Ft.,
M3400300,"Concrete Valley Gutter, Std. Detail 240 (PER LINEAR FOOT)",Lin. Ft.,
M3400304,"Concrete Valley Gutter, Std. Detail 240, Modified, 4' Wide",Sq. Ft.,
M3400305,"Concrete Valley Gutter, Std. Detail 240, Modified, 5' Wide",Sq. Ft.,
M3400306,"Concrete Valley Gutter, Std. Detail 240, Modified, 6' Wide",Sq. Ft.,
M3400307,"Concrete Valley Gutter,Std. Detail 240, Modified, 7' Wide",Sq. Ft.,
M3400400,"Concrete Sidewalk, Std. Detail P-1230",Sq. Ft.,
M3400401,Detectable Warning Surface per ADA,Sq. Ft.,
M3400402,"Temporary A.C. Sidewalk, Contingent Item",Ton,
M3400403,"Reinforced Concrete Sidewalk, Per Special Detail",Sq. Ft.,
M3400404,"Concrete Sidewalk, Std. Detail P-1230, Modified, 5"" Thick; Class A Concrete",Sq. Ft.,
M3400405,"Decorative Concrete Sidewalk, Std. Detail P-1230 Modified (6"" Thick)",Sq. Ft.,
M3400406,"Concrete Sidewalk, Std. Detail P-1230 Modified (6"" Thick), Class A Concrete",Sq. Ft.,
M3400407,"Concrete Sidewalk w/ WWF, Per Detail",Sq. Ft.,
M3400408,"Concrete Sidewalk, Std. Detail P-1230 Modified (Thickened Edge)",Sq. Ft.,
M3400409,"Concrete Sidewalk, Std. Detail P-1230, Modified, 9"" Thick; Class A Concrete",Sq. Ft.,
M3400410,"Integral Color Concrete Sidewalk, Std. Detail P-1230",Sq. Ft.,
M3400411,"Concrete Sidewalk, Std. Detail P-1230 Modified (7"" Thick)",Sq. Ft.,
M3400412,"Concrete Sidewalk, STD.Detail, P-1230, Modified, 6"" thick",Sq. Ft.,
M3400413,"Concrete Sidewalk, ADOT Std. Det. C-05.20, Width 5 Feet",Sq. Ft.,
M3400414,"Concrete Sidewalk, ADOT Std. Det. C-05.20, Width = 5 Feet, Modified Per Plans",Sq. Ft.,
M3400415,Truncated Domes for Sidewalk Ramps,Sq. Ft.,
M3400416,"Concrete Sidewalk, Std. Detail P-1230, Modified, 12"" Thick, Class A Concrete",Sq. Ft.,
M3400417,Detectable Warning Strip (Truncated Domes) For Retrofit Construction (Per Page S.P.10),Sq. Ft.,
M3400418,"Concrete Sidewalk, STD.Detail, P-1230, Modified, 7"" thick, Class A Concrete",Sq. Ft.,
M3400419,Detectable Warning Strip (Truncated Domes) for Retrofit Construction,Sq. Ft.,
M3400420,Concrete Path With Turndown,Sq. Ft.,
M3400421,"Concrete Sidewalk Ramp (SD1 - SD14) (4"" Thick)",Sq. Ft.,
M3400422,"Concrete Sidewalk Ramp (SD1 - SD14) (9"" Thick)",Sq. Ft.,
M3400423,"Concrete Sidewalk, Std. Detail P-1230 Modified",Sq.Ft.,
M3400424,"Integral Color Concrete Sidewalk, Std. Detail P-1230 (Removal and Replacement for ADA Compliance)",Sq. Ft.,
M3400425,"Decorative Concrete Sidewalk, Std. Detail P-1230 Modified (5"" Thick)",Sq. Ft.,
M3400426,"Integral Color Concrete Sidewalk, Std. Detail P-1230 (Removal and Replacement for ADA Compliance)",Sq. Ft.,
M3400429,"Decorative Concrete Sidewalk, Std. Detail P-1230 Modified (9"" Thick)",Sq. Ft.,
M3400430,"Concrete Sidewalk, Std. Det. P1230 Modified. Sidewalk w/Broom Finish and Sawcut Score per Plans.",Sq. Ft.,
M3400431,Concrete Mix Color Additive,Cu. Yd.,
M3400432,"Concrete Slab 6"" Thick",Sq. Ft.,
M3400433,Reinforced Concrete Slab on Grade,Sq. Ft.,
M3400434,"Concrete Pavement, 9"" thick",Sq. Ft.,
M3400435,Reinforced Slabs for Art Work,Sq. Ft.,
M3400436,Reinforced Concrete Pad,Sq. Ft.,
M3400437,Reinforced Concrete Slab with Exposed Aggregate Finish,Sq. Ft.,
M3400438,Approach Slab and Sidewalk,Sq. Ft.,
M3400439,"Concrete Slab with Exposed Aggregate Finish, 6"" Thick",Sq. Ft.,
M3400440,Concrete Slab per Utility Co. Requirements,Job,
M3400445,Replace Concrete Sidewalk,Sq. Ft.,
M3400446,"Concrete Driveway Entrance, MAG Standard Detail 251",Sq. Ft.,
M3400447,"Concrete Driveway Entrance, MAG Standard Detail 251, (9"" thick)",Sq. Ft.,
M3400448,"Concrete Driveway Entrance, MAG Standard Detail 251 (6"" thick)",Sq. Ft.,
M3400449,"Concrete Driveway Entrance, Std. Detail 250 (6"" Thick)",Sq. Ft.,
M3400480,"Concrete Curb Ramp, Std Details P-1233, P-1234, P-1235, P-1236, P-1237, P-1238, P-1239, P-1240
or P-1241 (4"" Thick)",Sq. Ft.,
M3400485,"Concrete Curb Ramp, Std Details P-1233, P-1234, P-1235, P-1236, P-1237, P-1238, P-1239, P-1240
or P-1241 (6"" Thick)",Sq. Ft.,
M3400488,"Concrete Curb Ramp, (9"" Thick)",Sq. Ft.,
M3400490,"Concrete Curb Ramp, Std Details P-1233, P-1234, P-1235, P-1236, P-1237, P-1238, P-1239, P-1240
or P-1241 (9"" Thick)",Sq. Ft.,
M3400500,Sidewalk Ramp Per Special Plan Details,Sq. Ft.,
M3400502,Remove Existing Sidewalk and Install Ramp (As per Page S.D. - 2),EACH,
M3400503,Remove Existing Sidewalk and Install Ramp (As per Page S.D. - 3),Each,
M3400507,Remove Existing Sidewalk and Install Ramp (As per Page S.D. - 7),Each,
M3400515,"Remove Existing Sidewalk at Major Intersections and Install New Ramp to Meet Current ADA Standards (9"" Thick) (S.D.-1 to S.D.-14)",Sq.Ft.,
M3400543,"Concrete Driveway Entrance, Std. Detail P-1243",Sq. Ft.,
M3400544,"Colored Concrete Alley Entrance, 8 inches thick, See Details",Sq. Ft.,
M3400545,"Concrete Driveway Entrance, Std. Detail P-1243-1, Modified Per Plans",Sq. Ft.,
M3400550,"Concrete Driveway Entrance, Std. Detail 250 (5"" Thick)",Sq. Ft.,
M3400551,"9"" Concrete Around Driveway",Sq. Ft.,
M3400553,"Concrete Driveway Entrance, Std. Detail P-1244",Sq. Ft.,
M3400554,"Integral Color Concrete Driveway Entrance, Std. Detail P-1255-1",Sq. Ft.,
M3400555,"Concrete Driveway Entrance, Std. Detail P-1255-1",Sq. Ft.,
M3400556,"Concrete Driveway Entrance, Std. Detail P-1255-1, P-1255-2, P-1255-3 (9"" Thick)",Sq. Ft.,
M3400557,"Concrete Driveway Entrance, Std. Detail P-1255-3",Sq. Ft.,
M3400558,"Concrete Driveway Entrance, Std. Detail P-1255-3, ( 9"" Thick)",Sq. Ft.,
M3400559,"Concrete Driveway Entrance, Std. Detail P-1255-3, ( 6"" Thick)",Sq. Ft.,
M3400560,"Concrete Driveway Entrance, as Detailed on Plans, ( 6"" thick )",Sq. Ft.,
M3400561,"Concrete Driveway Entrance As Detailed on Plans, ( 9"" thick )",Sq. Ft.,
M3400562,"Concrete Driveway Entrance Retrofit, Std. Detail P-1255-1, (Modified per plans)",Sq. Ft.,
M3400563,"Residential Concrete Driveway Entrance (Detail P-1255-1, P-1255-2, P-1255-3, P-1244)",Sq. Ft.,
M3400564,"Concrete Alley Entrance, (Std. Detail P-1255-1, P-1255-2 & P-1255-3)",Sq. Ft.,
M3400566,"Concrete Driveway Entrance, Standard Detail P-1255-2 (9"" Thick)",Sq. Ft.,
M3400656,"Concrete Bus Bay Pavement, Std. Detail P-1256-2, 9"" Thick, Class ""A"" Concrete",Sq. Ft.,
M3400657,Concrete Bus Bay Pavement per Details,Sq. Ft.,
M3400660,"Concrete Alley Entrance, Std. Detail 260, Modified (9"" Thick)",Sq. Ft.,
M3400661,"Concrete Alley Entrance, Std. Detail 261, Modified (9"" Thick)",Sq. Ft.,
M3400662,"Concrete Driveway Entrance, Standard Detail P1255-1 ( 6"" Thick )",Sq. Ft.,
M3400663,"Concrete Alley Entrance, Std. Detail 263",Sq. Ft.,
M3400664,"Concrete Driveway Entrance, Standard Detail P1255-1 ( 9"" Thick )",Sq. Ft.,
M3400665,"Commercial Driveway Entrance ( Detail P-1255-1, P-1255-2, & P-1255-3)",Sq. Ft.,
,,,
M3401256,"Concrete Bus Bay Pavement, Std. Detail P-1256-1, 9"" Thick, Class ""A"" Concrete",Sq. Ft.,
M3401257,"Concrete Bus Bay Pavement, Std. Detail P-1257, 9"" Thick, Class ""A"" Concrete",Sq. Ft.,
M3401259,Concrete Bus Shelter/Accessory Pad Per Special Detail,Sq. Ft.,
M3401260,"Concrete Bus Shelter/Accessory Pad, Std. Detail P-1260",Sq. Ft.,
M3401261,"Concrete Bus Shelter/Accessory Pad, Std. Detail P-1261",Sq. Ft.,
M3401262,"Concrete Bus Shelter/Accessory Pad, Std. Detail P-1262",Sq. Ft.,
M3401263,"Concrete Bus Shelter/Accessory Pad, Std. Detail P-1263-1",Sq. Ft.,
M3401264,"Concrete Bus Shelter/Accessory Pad, Std. Detail P1256-1",Sq. Ft.,
M3401265,"Concrete Bus Bay Pavement, Std. Detail P-1256-1, 9"" Thick, Class ""A"" Concrete, Modified",Sq. Yd.,
M3402200,"Combined Concrete Curb and Gutter, Standard Detail 220, Type ""A""",Lin. Ft.,
M3402201,"Combined Concrete Curb and Gutter, Std. Detail 220, Type ""A"", H=6""",Lin. Ft.,
M3402202,"Combined Concrete Curb and Gutter, Std. Detail 220, Type ""A"", H=4""",Lin. Ft.,
M3402203,"Concrete Roll Curb and Gutter, Standard Detail 220, Type ""C""",Lin. Ft.,
M3402204,"Concrete Roll Curb and Gutter, Standard Detail 220, Type ""D""",Lin. Ft.,
M3402205,"Concrete Ribbon Curb, Std Detail 220, Type ""B""",Lin. Ft.,
M3402206,"Combined Concrete Curb and Gutter, Std. Detail 220, Type ""A"", H=6"" (Modified at Roadway Retaining Walls)",Lin. Ft.,
M3402207,"Concrete Ribbon Curb, St'd. Detail 220, Type ""B"" Mod. (4"")",Lin. Ft.,
M3402208,"Concrete Median Curb, Special Detail",Lin. Ft.,
M3402209,"Concrete Roll Curb and Gutter, Standard Detail 220, Type ""C"", Modified 9"" thick, Class A Concrete Gutter Pan",Lin. Ft.,
M3402210,"Combined Concrete Curb and Gutter, ADOT Std. Det. C-05.10, Type ""G"", H = 7""",Lin. Ft.,
M3402211,"ADOT Truck Apron, per Detail",Lin. Ft.,
M3402212,"Vertical Curb and Gutter, Depressed Lip, COS Det. 2220, Type ""A""",Lin. Ft.,
M3402213,"Concrete Vertical Curb, MAG Standard Detail 220, Type A",Lin. Ft.,
M3402214,"Combined Concrete Curb and Gutter, ADOT Std. Detail C-05.10, Type D, H=6""",Lin. Ft.,
M3402215,"Combined Concrete Curb and Gutter, MAG Std. Det. 220, Type ""A"", Modified Reverse Pan",Lin. Ft.,
M3402216,"Concrete Mountable Curb and Gutter, Standard Detail 220, Type ""E""",Lin. Ft.,
M3402217,"Concrete Truck Apron, per Detail",Lin. Ft.,
M3402218,"Concrete Roll Curb and Gutter, Standard Detail 220, Type ""C"" and ""D""",Lin. Ft.,
M3402219,"Combined Concrete Curb and Gutter, MAG Std. Det. 220, Type ""A"",  H=""2"", Modified Reverse Pan",Lin. Ft.,
M3402220,"Combined Concrete Curb and Gutter, STD Detail 220, Type ""A"", H=6"", Modified per Plans",Lin. Ft.,
M3402221,"Concrete Single Curb, Std. Detail 222, Type ""A""",Lin. Ft.,
M3402222,"Concrete Single Curb, Std. Detail 222, Type ""B""",Lin. Ft.,
M3402223,"Concrete Single Curb, Std. Detail 222, Type ""A"" Modified",Lin. Ft.,
M3402224,Extruded Concrete Curb,Lin. Ft.,
M3402225,"Concrete Single Curb, Std. Detail 222, Type ""B"", (6""x6"" flush)",Lin. Ft.,
M3402226,"6"" X 6"" Concrete Curb",Lin. Ft.,
M3402227,"Combined Concrete Curb and Gutter, Standard Detail 220, Type ""A"" Modified",L. F.,
M3402228,"Concrete Single Curb, Std Detail 222, Type ""A"" Modified, See Detail",Lin. Ft.,
M3402229,"Concrete Mow Strip (12"" X 8"")",Lin. Ft.,
M3402230,Concrete Header Per Plans,Lin. Ft.,
M3402231,"6"" X 8"" Concrete Curb",Lin. Ft.,
M3402232,"6"" X 12"" Concrete Curb",L. F.,
M3402233,"Concrete Curb, 12"" Wide by 16"" Deep",Lin. Ft.,
M3402234,"Concrete Single Curb, Std. Detail 222 Type ""B"" Modified per Plans",Lin. Ft.,
M3402235,Retaining Curb At Back of Sidewalk (S.D. 15),Lin. Ft.,
M3402236,"Concrete Curb ( 8"" x 8"" )",Lin. Ft.,
M3402237,"6"" Vertical Curb and Gutter, Per ADOT SD C - 05.12",Lin. Ft.,
M3402238,"Special Box Gutter, including Steel Plate Cover",Lin. Ft.,
M3402239,"Concrete Header (12"" X 9"")",Lin. Ft.,
M3402240,"Concrete Valley Gutter, Std. Detail 240, Modified Per Plans",Sq. Ft.,
M3402241,"Concrete Valley Gutter, (Std Detail 240 or Modified Per Page V.G. - 1) With And/Or Without Concrete Aprons",Sq. Ft.,
M3402242,Concrete Single Curb Termination Type Per MAG Std. Detail 222,Lin. Ft.,
M3402243,Concrete Curb Transisiton Per MAG Std. Detail 221,Lin. Ft.,
M3402244,"Concrete Header, Per plans",Lin. Ft.,
M3402245,"Combined Concrete Curb and Gutter, Std. Detail 220, Type ""A"", H=2""",Lin. Ft.,
M3402246,Concrete Single Curb Termination Type Per MAG Std. Detail 222,Each,
M3402247,Concrete Apron Per MAG DTL 240,Sq. Ft.,
M3402251,"Combined Concrete Curb and Gutter, ADOT Detail C-5.10",Lin. Ft.,
M3402252,"Concrete Single Curb, ADOT Detail C-5.10",Lin. Ft.,
M3402263,"Concrete Bus Shelter/Accessory Pad, Std. Detail P-1263-2",Sq. Ft.,
M3402272,"Mountable Curb-Extruded. See DWG No. DT- 1.46, DT 101",Lin. Ft.,
M3402335,"Mountable Curb-Extruded. See DWG No. DT- 1.46, DT 101",Lin. Ft.,
M3402347,"Mountable Curb-Extruded. See DWG No. DT- 1.46, DT 101",Lin. Ft.,
M3402753,"Mountable Curb-Extruded. See DWG No. DT- 1.46, DT 101",Lin. Ft.,
M3402894,"Mountable Curb-Extruded. See DWG No. DT- 1.46, DT 101",Lin. Ft.,
M3403000,"Concrete Cross Walk Pad, Special Detail",Sq. Ft.,
M3403500,"Concrete Flush Median Pad, Per Plan Detail",Sq. Ft.,
M3403501,"Concrete Flush Median Pad, Special Finishes",Sq. Ft.,
M3403502,Concrete Island per COP DTL P1230,Sq. Ft.,
M3403510,"Colored Concrete (9 1/2"" Depth)",Sq. Ft.,
M3403520,"Integral Color Concrete Sidewalk, Std. Detail P-1230 (Removal and Replacement for ADA Compliance)",Sq. Ft.,
M3403597,Mountable Curb Median Transition( End Section See DT-1.46),Each,
M3403935,"Mountable Curb-Extruded. See DWG No. DT- 1.46, DT 101",Lin. Ft.,
M3404000,Bridge Ramp per Plan,Each,
M3404500,Access Ramps and Steps,Sq. Ft.,
M3404600,"Vehicular Maintenance Access Ramp, Per Plans",Job,
M3404606,"Vehicular Maintenance 6"" Thick Concrete Access Ramp, w/ Rebar",Sq. Yd.,
M3405555,"Mountable Curb-Extruded. See DWG No. DT- 1.46, DT 101",Lin. Ft.,
3400,,,
M34000410,"Integral Color Sidewalk, STD. Detail P-1230 (Removal and Replacement for ADA Compliance)",Sq. Ft.,
3403,,,
M3403400502,Remove Existing Sidewalk and Install Ramp (As per Page S.D. - 2),EACH,
3403,,,
M34034000502,Remove Existing Sidewalk and Install Ramp (As per Page S.D. - 2),EACH,
340,,,
m340m3402215,"Concrete Vertical Curb, MAG Standard Detail 220, Type A, Modified (H = 7"")",L. F.,
341,Terrazo Sidewalks,,
M3410100,Terrazzo Sidewalk per MAG 341 and Plans,Sq. Ft.,
342,"Decorative Pavement, Concrete Paving, Stone or Brick",,
M3420000,Decorative Pavement,Sq. Ft.,
M3420005,Decorative Sidewalk Ramp Per Detail,Each,
M3420010,Decorative Pavement Seal,Sq. Ft.,
M3420050,Allowance for Decorative Crosswalk,Job,
M3420400,Decorative Pavement For Median Islands,Sq. Ft.,
M3420500,"Decorative Pavement For Flush Median, Special Detail",Sq. Ft.,
M3421000,Grasscrete per Special Provisions,Sq. Ft.,
343,Exposed Aggregate Paving,,
M3431000,Exposed Aggregate Paving,Sq. Ft.,
M3432000,Remove and Replace Exposed Aggregate Concrete DO NOT USE !! BID REMOVAL AND REPLACEMENT SEPARATE,Sq. Ft.,
345,"Adjusting Frames, Covers, Valve Boxes, and Water Meter Boxes",,
M3450000,Adjust Existing Water Meter Box & Cover,Each,
M3450010,"Adjust Existing Concrete Water Meter Vault, Frame & Cover",Each,
M3450020,"Adjust Existing Manhole Frame and Cover, MAG Std Detail 422",Each,
M3450021,"Adjust Existing Brick Manhole Frame and Cover, Standard Detail 422",Each,
M3450025,Rebuild Manhole Grade Adjustment,Each,
M3450030,Adjust Existing Catch Basin Frame and Grate,Each,
M3450040,"Adjust Existing Utility Frame and Cover, Manhole or Utility Riser",Each,
M3450041,Adjust Existing Isolation Valve Frame and Cover or Utility Riser,Lump,
M3450270,"Adjust Existing Sewer Clean-out Frame & Cover, Standard Detail P-1270",Each,
M3453001,"Adjust Existing Type ""A"" Water Valve, Standard Detail P-1391 and P-1391-1",Each,
M3453002,"Adjust Existing Type ""B"" Water Valve, Standard Detail P-1391-1 and P-1391-2",Each,
M3453003,"Adjust Existing Type""BA"" Water Valve Contingent Item",Each,
M3453008,"Adjust Water Valve, Type ""A"" Standard Detail P-1391 and P-1391-1",Each,
M3453009,Relocate Existing Irrigation Control Valve,Each,
M3453010,Adjust Existing Unexposed Water Frames and Clean Cover,Each,
M3453015,Adjust Existing Fire Hydrants,Each,
M3453016,"Adjust Survey Monument Handhole Frame and Cover, Std. Det. P-1270",Each,
M3453017,"Adjust Survey Monument, per STD DTL 120-1 B",Each,
M3454100,Adjust Existing Electric Junction Box to Grade,Each,
350,Removal Of Existing Items,,
M3500004,Remove and Salvage Historic Concrete Stamp,Each,
M3500005,Remove Existing Manhole,Each,
M3500006,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 12",Each,
M3500007,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 13",Each,
M3500008,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 14",Each,
M3500009,Remove Existing Sidewalk/Ramp at Major Street Intersection and Install New Ramp Per Pages S.D. 1 Thru S.D. 14,Sq. Ft.,
M3500010,Remove Portland Cement Concrete Single Curb; Curb and Gutter; Header Curb or Embankment Curb,Lin. Ft.,
M3500011,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 5",Each,
M3500012,"Remove Existing Sidewalk & Install New Per Detail P-1230, Includes 27 Lin. Ft. of 6"" Retaining Curb",Sq. Ft.,
M3500013,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 6",Each,
M3500014,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 7",Each,
M3500015,Remove Existing Handrail,L. F.,
M3500016,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 8",Each,
M3500017,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 9",Each,
M3500018,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 10",Each,
M3500019,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 11",Each,
,,,
M3500020,"Remove Portland Cement Concrete Sidewalk, Driveway, Valley Gutter & Slab",Sq. Ft.,
M3500021,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 1",Each,
M3500022,Remove Historic Concrete Sidewalk,Sq. Ft.,
M3500023,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 2",Each,
M3500024,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 3",Each,
M3500025,"Remove Concrete Sidewalk, Tiles, Pavers Etc.",Sq. Ft.,
M3500026,Remove and Replace Decorative Pavers,Sq. Ft.,
M3500027,Remove Decorative Pavement,Sq. Yd.,
M3500028,"Remove Manhole Cover and Frame, install New Manhole Frame and Cover per MAG Std. Det. 423",Each,
M3500029,"Remove Existing Sidewalk/Ramp, Install Ramp Per Page S.D. 4",Each,
M3500030,"Remove Structures, Backfill & Compact",Job,
M3500031,Remove and Replace Headwall Per Detail,Job,
M3500032,Remove Structural Concrete As Detailed On Plans,Cu. Yd.,
M3500033,Remove Existing Bridge as Detailed on Plans,Job,
M3500034,Remove Existing Sidewalk,Sq. Ft.,
M3500035,"Remove Existing Catch Basin, Manhole, and Sump; Backfill and Compact",Job,
M3500036,"Remove Catch Basin, Backfill & Compact",Each,
M3500037,"Remove Structures, Backfill & Compact",Each,
M3500038,"Remove Existing Catch Basin, Manhole, and Sump; Backfill and Compact",Each,
M3500040,"Remove Pipe, Backfill & Compact",Lin. Ft.,
M3500041,Remove Pipe,L. F.,
M3500042,"Remove Existing 12"" Storm Drain Pipe",L.F.,
M3500043,Remove Existing Catch Basin,Each,
M3500044,Remove Existing Flap Gate,Each,
M3500045,Remove Pipe Plug,Each,
M3500046,Remove Existing Water System,Job,
M3500047,Remove Bulkhead,Each,
M3500048,"Remove Check Valve Assembly, Replace with DIP",Each,
M3500049,"Plug, Remove Sanitary Sewer Line",Job,
M3500050,Remove Portland Cement Concrete Pavement,Sq. Yd.,
M3500051,Remove Existing Gas Line System,Job,
M3500055,Remove Reinforced Concrete Slab,Sq. Yd.,
M3500057,"Remove Approach Slab, Sidewalk, and Barrier",Sq. Ft.,
M3500060,Remove Asphalt Concrete Pavement,Sq. Yd.,
M3500061,Remove Reinforced Concrete Cut-off wall,Cu. Yd.,
M3500062,Asphalt Sawcutting,Lin. Ft.,
M3500063,Concrete Sawcutting,Lin. Ft.,
M3500070,Remove Trolley (Railroad) Tracks,Lin. Ft.,
M3500100,Remove  Existing Pump Facilities,Job,
M3500105,"Remove, Salvage and Stockpile Miscel. Irrigation Items for Owner",Job,
M3500107,Remove Existing Reinforced Concrete Wall,Sq. Ft.,
M3500108,Remove Concrete Wall,Lin. Ft.,
M3500109,Remove Block Wall,Lin. Ft.,
M3500110,Remove Existing Fence,Lin. Ft.,
M3500111,Allowance For Removal of Retaining Wall with Wrought Iron Fence,Lin. Ft.,
M3500112,Remove Existing Wire Fence,Lin. Ft.,
M3500115,Allowance For Removal of Existing Fence,Lin. Ft.,
M3500120,Remove Existing Underground Tank,Each,
M3500150,Remove Tree,Each,
M3500170,"Remove Bushes, Shrubs, Cacti or Small Trees",Each,
M3500200,Remove and Salvage Existing Overhead Sign Structure,Job,
M3500300,Miscellaneous Removal,Job,
M3500301,Remove and Salvage Traffic Signal Equipment and Load Center Cabinet,Job,
M3500302,Remove and Reinstall Traffic Signal Controller Cabinet (Type 330),Each,
M3500303,Remove and Salvage Existing Traffic Signals,Job,
M3500304,Remove Concrete Ditch,Sq. Ft.,
M3500305,"Remove Concrete Ditch, Backfill & Compact",L. F.,
M3500306,Gravel Removal at Existing Structure,Job,
M3500307,Remove and Reinstall Existing Traffic Signs,Each,
M3500308,"Relocate Flagpole, Complete in Place, Including Pole, Foundation, Lighting, Electric Conduit/Service.",Job,
M3500309,Sign Removal,Each,
M3500310,Remove Existing Rip-Rap,Sq. Ft.,
M3500311,Remove and Salvage Existing Traffic Signal Face and Assembly,Each,
